pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.4,0.55,0.2190774806298428,0.3005988502874272,0.4803236690827298,0.013108260573058,0.0190261080801573,0.0205687131861589,-0.1208740314921246,0.0586209293464736
0.4,0.6,0.2192051987003258,0.2892856785803535,0.4915091227193207,0.0132531555852466,0.0193012594756317,0.0210084620868634,-0.0870622344413863,0.0596109810381269
0.4,0.65,0.2192144463884033,0.279133466633341,0.501652086978257,0.013236389282946,0.0197559783914755,0.0217121607922481,-0.056614846288425,0.0612241175751991
0.4,0.7,0.2188240439890037,0.266477380654836,0.51469857535616,0.0133005274986394,0.0208958381200017,0.0233727431096541,-0.018256185953512,0.0651644193496575
0.4,0.75,0.2176148462884286,0.2466853286678334,0.5356998250437393,0.0131400863594048,0.0219054834961066,0.0241056450332568,0.0423291677080724,0.0679166120254701
0.4,0.8,0.2170229942514379,0.2218310422394407,0.5611459635091237,0.0133257446745845,0.0229478963336178,0.0258622928087915,0.1174838790302422,0.0717580854760271
0.4,0.85,0.2152559360159974,0.1899185203699074,0.5948255436140955,0.0132752958678857,0.0224833462680745,0.0249162308016412,0.2149885028742806,0.0698829233377903
0.4,0.9,0.2126393401649591,0.1393094226443382,0.6480512371906999,0.0132944214603158,0.0200430969087007,0.0236907181000065,0.3694323919020233,0.0637769119174081
0.4,0.95,0.2091037240689828,0.0845206198450388,0.7063756560859784,0.0129439363652578,0.0203134102802974,0.0239677929151955,0.5373344163959006,0.0645946134757904
0.45,0.05,0.1989495126218447,0.3532864283929032,0.4477640589852541,0.0126738490754546,0.0157352450970881,0.0163046256602389,-0.2588087978005524,0.0477751158544152
0.45,0.1,0.2000622344413909,0.3500189952511883,0.4499187703074221,0.0125580801043003,0.0159035102757293,0.0166463404412945,-0.2501192201949545,0.0484533609927532
0.45,0.15,0.2010767308172955,0.3487840539865041,0.450139215196201,0.0126104068494943,0.0157178196853471,0.0166533889729366,-0.2474288927768072,0.0480890283436309
0.45,0.2,0.2018315421144721,0.3448817795551124,0.4532866783304177,0.0124550036068356,0.015753309824681,0.016661033731097,-0.2364768807798071,0.048167653380459
